experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.1187731213867664,1,303.0,128.0,128,114.41104326973695,,"Based on the satellite image, here are the top 10 visible objects and their locations:

1. **Landslide/Debris Flow** – Located centrally, running diagonally from the upper left to the lower right. It appears as a dark, muddy trail cutting t"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.118327938951552,1,298.0,128.0,128,114.45658785919431,,"Based on this satellite imagery, I can infer several significant hazards and risks:

1. **Active or Recent Landslide / Mudflow**  
   The most obvious hazard is the large, dark, chaotic mass of debris flowing down the slope. This is clearly"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.7517396342009306,1,298.0,84.0,84,111.74081580690988,,"- A massive landslide has carved a destructive path through dense green terrain, carrying debris and soil down a steep slope.
- Several buildings, including a cluster of white-roofed structures, are situated perilously close to the landslid"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.1184679130092263,1,304.0,128.0,128,114.44226384252484,,"This is a high-altitude, satellite or drone-captured aerial image depicting a landscape affected by a significant landslide or mudflow. The scene is dominated by a massive, dark brown, turbulent mass of earth, debris, and vegetation that ha"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.119517027400434,1,303.0,128.0,128,114.33501846525856,,"Based on the satellite image, here are the top 10 visible objects and their locations:

1. **Landslide/Debris Flow** – Located centrally, running diagonally from the upper left to the lower right. It appears as a dark, muddy trail cutting t"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.1194787323474884,1,298.0,128.0,128,114.33892962985611,,"Based on this satellite imagery, I can infer several significant hazards and risks:

1. **Active or Recent Landslide / Mudflow**  
   The most obvious hazard is the large, dark, chaotic mass of debris flowing down the slope. This is clearly"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.7514318423345685,1,298.0,84.0,84,111.78658564564759,,"- A massive landslide has carved a destructive path through dense green terrain, carrying debris and soil down a steep slope.
- Several buildings, including a cluster of white-roofed structures, are situated perilously close to the landslid"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.156519359908998,1,304.0,128.0,128,110.67691941626626,,"This is a high-resolution satellite or aerial image capturing a rural, hilly landscape with a prominent river or stream, a road, and a cluster of buildings. The scene is viewed from a top-down perspective, revealing the topography and human"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1191296018660069,1,303.0,128.0,128,114.37459949819593,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner of the image):

1. **River/Stream** – Runs diagonally from the top-left to the"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1177891688421369,1,298.0,128.0,128,114.51175549731703,,"Based on this satellite imagery, several potential hazards or risks can be inferred:

1. **Riverbank Erosion and Landslides**  
   The river meanders through a steep, vegetated slope. The exposed, lighter-colored, and patchy terrain along t"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.7090720674023032,1,298.0,79.0,79,111.41321683904114,,"- A winding river cuts through a mix of green forested areas and cultivated fields, with visible erosion along its banks.
- A cluster of industrial or agricultural buildings with corrugated roofs sits near the river, connected by a road wit"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1203741449862719,1,304.0,128.0,128,114.24754897531878,,"This is a high-resolution satellite or aerial image capturing a rural, hilly landscape with a prominent river or stream, a road, and a cluster of buildings. The scene is viewed from a top-down perspective, revealing the topography and human"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.1179602397605777,1,303.0,128.0,128,114.49423284267469,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner of the image):

1. **River/Stream** – Runs diagonally from the top-left to the"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.1188833145424724,1,298.0,128.0,128,114.39977550504545,,"Based on this satellite imagery, several potential hazards or risks can be inferred:

1. **Riverbank Erosion and Landslides**  
   The river meanders through a steep, vegetated slope. The exposed, lighter-colored, and patchy terrain along t"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.710098197683692,1,298.0,79.0,79,111.25221871805113,,"- A winding river cuts through a mix of green forested areas and cultivated fields, with visible erosion along its banks.
- A cluster of industrial or agricultural buildings with corrugated roofs sits near the river, connected by a road wit"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.1191029697656631,1,304.0,128.0,128,114.3773213530144,,"This is a high-resolution satellite or aerial image capturing a rural, hilly landscape with a prominent river or stream, a road, and a cluster of buildings. The scene is viewed from a top-down perspective, revealing the topography and human"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.1200482370331883,1,303.0,128.0,128,114.28079235145228,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner of the image):

1. **River/Stream** – Runs diagonally from the top-left to the"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.1170658972114325,1,298.0,128.0,128,114.58589893356383,,"Based on this satellite imagery, several potential hazards or risks can be inferred:

1. **Riverbank Erosion and Landslides**  
   The river meanders through a steep, vegetated slope. The exposed, lighter-colored, and patchy terrain along t"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.7115572635084391,1,298.0,79.0,79,111.02409328306022,,"- A winding river cuts through a mix of green forested areas and cultivated fields, with visible erosion along its banks.
- A cluster of industrial or agricultural buildings with corrugated roofs sits near the river, connected by a road wit"
visual_token_compression_only,guatemala-volcano_00000011_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.1581126991659403,1,304.0,128.0,128,110.5246493645948,,"This is a high-resolution satellite or aerial image capturing a verdant, forested landscape with a prominent linear feature running through it. The scene is dominated by dense green vegetation, suggesting a healthy, possibly tropical or tem"
