experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.551714344881475,1,303.0,128.0,128,232.00411805043476,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **1. Road** - Located in the central and lower right portion of the image, running diagonally from the lower left to the upper right.
- **2. Field** - "
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5524295968934894,1,298.0,128.0,128,231.7037333260023,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Risk**: The image shows a large, terraced agricultural area, likely a hillside farmland. The presence of terrace"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.26843702979385853,1,298.0,58.0,58,216.06557055313894,,"- Aerial view of a terraced agricultural landscape with rows of crops on slopes.
- The terrain is covered with a network of winding paths and small structures, likely for farming or access.
- The area is surrounded by dense green vegetation"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.5881997998803854,1,304.0,128.0,128,217.6131308205642,,"This is an aerial, satellite image of a mountainous region, likely taken from a satellite or drone, showing a significant landslide or debris flow. The scene is dominated by a large, dark brown, and heavily textured mass of mud and rock tha"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5525633785873652,1,303.0,128.0,128,231.64763529431414,,"- A building with a red roof and a white roof, located on the left side of the image, near a road.
- A building with a white roof, located on the right side of the image, near a road.
- A road, located on the left side of the image, near th"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5530947931110859,1,298.0,128.0,128,231.4250678080275,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is a large, dark, and irregularly shaped area of disturbed earth and debris, which appe"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.3014661082997918,1,298.0,66.0,66,218.93008262927702,,"- A large landslide has occurred, creating a significant mudslide that has moved down a steep, forested slope.
- The landslide has damaged or destroyed a small building complex located at the base of the slope.
- The area is partially obscu"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5529967769980431,1,304.0,128.0,128,231.46608682757832,,"This is an aerial, satellite image of a mountainous region, likely taken from a satellite or drone, showing a significant landslide or debris flow. The scene is dominated by a large, dark brown, and heavily textured mass of mud and rock tha"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5551919778808951,1,303.0,128.0,128,230.55088167621133,,"- A building with a red roof and a white roof, located on the left side of the image, near a road.
- A building with a white roof, located on the right side of the image, near a road.
- A road, located on the left side of the image, near th"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5547144450247288,1,298.0,128.0,128,230.74935428136155,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is a large, dark, and irregularly shaped area of disturbed earth and debris, which appe"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.30206828471273184,1,298.0,66.0,66,218.49364312697134,,"- A large landslide has occurred, creating a significant mudslide that has moved down a steep, forested slope.
- The landslide has damaged or destroyed a small building complex located at the base of the slope.
- The area is partially obscu"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5546517744660378,1,304.0,128.0,128,230.77542684006622,,"This is an aerial, satellite image of a mountainous region, likely taken from a satellite or drone, showing a significant landslide or debris flow. The scene is dominated by a large, dark brown, and heavily textured mass of mud and rock tha"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5544143561273813,1,303.0,128.0,128,230.87425241670857,,"- A building with a red roof and a white roof, located on the left side of the image, near a road.
- A building with a white roof, located on the right side of the image, near a road.
- A road, located on the left side of the image, near th"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.556721338070929,1,298.0,128.0,128,229.9175390753429,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is a large, dark, and irregularly shaped area of disturbed earth and debris, which appe"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.30306567158550024,1,298.0,66.0,66,217.77458217131075,,"- A large landslide has occurred, creating a significant mudslide that has moved down a steep, forested slope.
- The landslide has damaged or destroyed a small building complex located at the base of the slope.
- The area is partially obscu"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.5923654828220606,1,304.0,128.0,128,216.08281324934939,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a winding, light-colored river or stream that cuts through a patch of green and brown terrain. The river appears to be f"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5568844247609377,1,303.0,128.0,128,229.85020644983655,,"- Road: The road is located on the left side of the image, running from the bottom left corner to the center.
- Buildings: There are two buildings with red roofs located in the lower center of the image.
- Trees: The trees are scattered thr"
visual_token_compression_only,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5570699656382203,1,298.0,128.0,128,229.7736512385007,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Flood Risk**: The most prominent hazard is the presence of a large, meandering river or stream that appears to be flowing through a low-"
